TYPE,WDPAID,WDPA_PID,PA_DEF,NAME,ORIG_NAME,DESIG,DESIG_ENG,DESIG_TYPE,IUCN_CAT,INT_CRIT,MARINE,REP_M_AREA,GIS_M_AREA,REP_AREA,GIS_AREA,NO_TAKE,NO_TK_AREA,STATUS,STATUS_YR,GOV_TYPE,OWN_TYPE,MANG_AUTH,MANG_PLAN,VERIF,METADATAID,SUB_LOC,PARENT_ISO3,ISO3,SUPP_INFO,CONS_OBJ
Polygon,138288,138288,1,Eridge Green,Eridge Green,Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,0,0,0,0.084,0.0838315921387,Not Applicable,0,Designated,1985,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,138306,138306,1,Fore Wood,Fore Wood,Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,0,0,0,0.2086,0.208266662993,Not Applicable,0,Designated,1984,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,138321,138321,1,Hastings Cliffs To Pett Beach,Hastings Cliffs To Pett Beach,Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,0,0,0.028175297495,3.122,3.11773510978,Not Applicable,0,Designated,1990,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,138348,138348,1,Herstmonceux Park,Herstmonceux Park,Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,0,0,0,0.0431,0.0429952963515,Not Applicable,0,Designated,1986,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,138474,138474,1,Park Corner Heath,Park Corner Heath,Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,0,0,0,0.0289,0.0289041719317,Not Applicable,0,Designated,1988,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,138360,138360,1,High Rocks,High Rocks,Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,0,0,0,0.0333,0.0332493476614,Not Applicable,0,Designated,1986,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,138371,138371,1,Leasam Heronry Wood,Leasam Heronry Wood,Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,0,0,0,0.0207,0.0206834003444,Not Applicable,0,Designated,1984,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,136798,136798,1,Lullington Heath,Lullington Heath,Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,0,0,0,0.7274,0.726464281738,Not Applicable,0,Designated,1986,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,138481,138481,1,Penn'S Rocks,Penn'S Rocks,Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,0,0,0,0.1043,0.104112933317,Not Applicable,0,Designated,1985,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,138502,138502,1,Rock Wood,Rock Wood,Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,0,0,0,0.104,0.103852520656,Not Applicable,0,Designated,1986,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,138557,138557,1,Eridge Park,Eridge Park,Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,0,0,0,3.9684,3.96281884525,Not Applicable,0,Designated,1986,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,138574,138574,1,Weir Wood Reservoir,Weir Wood Reservoir,Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,0,0,0,1.535,1.53286091196,Not Applicable,0,Designated,1985,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,138589,138589,1,Wilmington Downs,Wilmington Downs,Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,0,0,0,2.0981,2.09527399102,Not Applicable,0,Designated,1986,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,138963,138963,1,Blaen Cilieni,Blaen Cilieni,Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,0,0,0,0.1998,0.199499710616,Not Applicable,0,Designated,1985,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,136695,136695,1,Park Farm Cutting,Park Farm Cutting,Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,0,0,0,0.0019,0.00189667535265,Not Applicable,0,Designated,1986,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,139586,139586,1,Mylett Road Section,Mylett Road Section,Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,0,0,0,0.0037,0.00373464543236,Not Applicable,0,Designated,1985,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,139587,139587,1,Mynydd Du (Black Mountain),Mynydd Du (Black Mountain),Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,0,0,0,67.4884,67.3794993994,Not Applicable,0,Designated,1963,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,136613,136613,1,Lavington Common,Lavington Common,Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,0,0,0,0.3121,0.311650228582,Not Applicable,0,Designated,1985,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,136645,136645,1,Northpark Copse To Snapelands Copse,Northpark Copse To Snapelands Copse,Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,0,0,0,1.0148,1.01336309787,Not Applicable,0,Designated,1990,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,136544,136544,1,Heyshott Down,Heyshott Down,Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,0,0,0,0.4258,0.425237518207,Not Applicable,0,Designated,1986,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,136744,136744,1,St. Leonard'S Park Ponds,St. Leonard'S Park Ponds,Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,0,0,0,0.0393,0.0392559583031,Not Applicable,0,Designated,1986,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,137216,137216,1,Sullington Warren,Sullington Warren,Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,0,0,0,0.2472,0.246900926196,Not Applicable,0,Designated,1985,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,137253,137253,1,Wakehurst & Chiddingly Woods,Wakehurst & Chiddingly Woods,Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,0,0,0,1.5591,1.55687525398,Not Applicable,0,Designated,1987,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,136664,136664,1,Pads Wood,Pads Wood,Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,0,0,0,0.2226,0.222252867651,Not Applicable,0,Designated,1984,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,137260,137260,1,West Harting Down,West Harting Down,Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,0,0,0,0.1391,0.138950546315,Not Applicable,0,Designated,1985,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,138437,138437,1,Hallwood Farm Marl Pit,Hallwood Farm Marl Pit,Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,0,0,0,0.0011,0.00109182014445,Not Applicable,0,Designated,1986,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,138163,138163,1,Edge Common,Edge Common,Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,0,0,0,0.2096,0.209256456789,Not Applicable,0,Designated,1983,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,137245,137245,1,West Dean Woods,West Dean Woods,Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,0,0,0,0.1606,0.163001899937,Not Applicable,0,Designated,1985,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,136546,136546,1,Woodham Walter Common,Woodham Walter Common,Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,0,0,0,0.7965,0.795386793332,Not Applicable,0,Designated,1986,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,136557,136557,1,Breydon Water,Breydon Water,Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,0,0,0,5.14,5.13096976892,Not Applicable,0,Designated,1987,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,137396,137396,1,Bakers Hole,Bakers Hole,Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,0,0,0,0.0689,0.0687563268601,Not Applicable,0,Designated,1989,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,137330,137330,1,Queendown Warren,Queendown Warren,Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,0,0,0,0.2215,0.221189861073,Not Applicable,0,Designated,1983,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
Polygon,138798,138798,1,Cowden Meadow,Cowden Meadow,Site Of Special Scientific Interest (Uk),Site Of Special Scientific Interest (Gb),National,IV,Not Applicable,0,0,0,0.0115,0.0114838731311,Not Applicable,0,Designated,1984,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1839,Not Reported,GBR,GBR,Not Applicable,Not Applicable
